CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated
12384,NULL,Jacquelyn,C,Gutierrez,NULL,Curieweg 942,NULL,Kiel,Saarland,Germany,24044,1 (11) 500 555-0161,10/1/1993,Bachelors,Skilled Manual,F,M,0,1,0,0,58982,3/6/2017
14580,NULL,Kyle,NULL,Diaz,NULL,6299 Elmonte Drive,NULL,Novato,California,United States,94947,948-555-0151,3/17/1987,Bachelors,Clerical,M,S,0,0,0,0,85688,3/6/2017
23123,NULL,Zoe,NULL,Kelly,NULL,209 Mobile Lane,NULL,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0117,9/2/1979,Bachelors,Management,F,S,1,2,0,0,112246,3/6/2017
26313,NULL,Dalton,NULL,Simmons,NULL,5856 Onley Dr.,NULL,Lemon Grove,California,United States,91945,415-555-0115,11/2/1991,Graduate Degree,Skilled Manual,M,M,0,1,2,2,54668,3/6/2017
14836,NULL,Peter,L,Chander,NULL,3557 Harvard Court,NULL,Berkshire,England,United Kingdom,RG11 5TP,1 (11) 500 555-0118,4/6/1998,Partial College,Skilled Manual,M,M,0,1,0,0,55519,3/6/2017
16478,NULL,Adrian,L,Gray,NULL,1502 Marion Ct.,NULL,Oakland,California,United States,94611,379-555-0152,1/21/1997,Partial College,Skilled Manual,M,S,0,1,0,0,60409,3/6/2017
16865,NULL,Jordyn,NULL,Diaz,NULL,6539 Greenwood Circle,NULL,Coronado,California,United States,92118,988-555-0154,6/6/1981,High School,Clerical,F,M,1,1,0,1,79691,3/6/2017
25883,NULL,Luis,E,Carter,NULL,8052 Weston Court,NULL,Westminster,British Columbia,Canada,V3L 1H4,657-555-0155,2/3/1969,Partial College,Clerical,M,M,1,1,0,1,79962,3/6/2017
22375,NULL,Jasmine,T,Williams,NULL,7763 Folson Drive,NULL,Lemon Grove,California,United States,91945,690-555-0185,9/26/1993,Graduate Degree,Professional,F,S,0,2,0,0,127182,3/6/2017
17452,NULL,Mitchell,W,Nath,NULL,3333 Maureen Circle,NULL,Bremerton,Washington,United States,98312,414-555-0190,6/9/1980,High School,Clerical,M,M,1,3,0,2,82234,3/6/2017
15413,NULL,Donald,NULL,Prasad,NULL,873 Wellington Avenue,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,974-555-0121,9/4/1957,Bachelors,Skilled Manual,M,M,1,0,0,2,53636,3/6/2017
21727,NULL,Arianna,NULL,Flores,NULL,4082 Shell Ct,NULL,Shawnee,British Columbia,Canada,V9B 2C3,580-555-0124,6/24/1993,Graduate Degree,Skilled Manual,F,M,0,2,0,0,56449,3/6/2017
11029,NULL,Jimmy,L,Moreno,NULL,6385 Mark Twain,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0146,12/21/1966,Partial College,Skilled Manual,M,M,1,1,1,2,57506,3/6/2017
23447,NULL,Jermaine,C,Weber,NULL,Knaackstr 442,NULL,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0178,4/14/1994,Partial College,Skilled Manual,M,S,0,1,0,0,57678,3/6/2017
29420,NULL,Linda,NULL,Travers,NULL,"80, avenue des Champs-Elysées",NULL,Paris,Seine (Paris),France,75007,1 (11) 500 555-0169,1/13/1996,High School,Skilled Manual,F,M,0,1,0,0,59160,3/6/2017
12652,NULL,Carolyn,M,Martin,NULL,5818 San Rafael,NULL,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0117,8/9/1970,High School,Skilled Manual,F,M,1,0,1,2,56650,3/6/2017
21511,NULL,Richard,D,Sanders,NULL,7948 Sony Hill Circle,NULL,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0120,2/6/1974,Partial College,Skilled Manual,M,M,1,0,0,2,60647,3/6/2017
28819,NULL,Grace,A,Bennett,NULL,5767 Oakmead,NULL,Newton,British Columbia,Canada,V2M1S6,362-555-0191,10/11/1992,Graduate Degree,Professional,F,M,1,2,2,2,134863,3/6/2017
21765,NULL,Nathaniel,P,Kelly,NULL,6154 Geneva Ave.,NULL,Oregon City,Oregon,United States,97045,368-555-0185,8/15/1965,High School,Skilled Manual,M,M,1,1,1,2,61554,3/6/2017
20440,NULL,Alexandra,NULL,Hughes,NULL,4404 Mildred Avenue,NULL,Redwood City,California,United States,94063,321-555-0162,5/26/1993,Partial College,Clerical,F,S,0,3,0,0,80546,3/6/2017
27526,NULL,Ramon,D,Ma,NULL,8565 Marie Drive,NULL,Beverly Hills,California,United States,90210,410-555-0133,12/10/1994,Partial College,Manual,M,M,0,0,0,0,36413,3/6/2017
25683,NULL,Ebony,NULL,Ruiz,NULL,"57, rue de l´Avenir",NULL,Paris,Seine (Paris),France,75003,1 (11) 500 555-0122,8/25/1990,Graduate Degree,Management,F,S,0,3,0,0,103728,3/6/2017
13674,NULL,Drew,L,Shen,NULL,"401, rue de Cambrai",NULL,Paris,Seine (Paris),France,75012,1 (11) 500 555-0169,1/13/2000,Partial High School,Skilled Manual,M,S,0,1,0,0,56687,3/6/2017
22171,NULL,Meredith,NULL,Gonzalez,NULL,8668 Via Neruda,NULL,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0176,5/10/1971,High School,Manual,F,M,1,1,0,1,30215,3/6/2017
12219,NULL,Kurt,NULL,Nara,NULL,1584 S. Forest Hill,NULL,Roncq,Nord,France,59223,1 (11) 500 555-0187,4/14/1981,Bachelors,Management,M,M,1,3,0,1,109095,3/6/2017
14217,NULL,Terrance,T,Lopez,NULL,2313 Pastel Drive,NULL,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0152,4/25/1994,Bachelors,Professional,M,S,0,0,0,0,138164,3/6/2017
12004,NULL,Jarrod,E,Suri,NULL,7265 Mt. Dell Dr.,NULL,Melton,Victoria,Australia,3337,1 (11) 500 555-0128,12/20/1983,Bachelors,Manual,M,S,0,1,0,0,26907,3/6/2017
23324,NULL,Deborah,NULL,Deng,NULL,9005 Garland Drive,NULL,Seaford,Victoria,Australia,3198,1 (11) 500 555-0163,7/10/1971,Partial High School,Skilled Manual,F,M,1,2,1,2,56897,3/6/2017
20439,NULL,Chloe,M,Rogers,NULL,3158 B Avenue I,NULL,Imperial Beach,California,United States,91932,578-555-0118,4/4/1993,Partial College,Clerical,F,M,0,1,0,0,84900,3/6/2017
24134,NULL,Edgar,NULL,Kapoor,NULL,"515, rue Léo Delibes",NULL,Paris,Seine (Paris),France,75007,1 (11) 500 555-0184,5/12/1994,Partial High School,Manual,M,S,0,0,0,0,28217,3/6/2017
14356,NULL,Isabella,A,Baker,NULL,8473 Larkwood Ct.,NULL,San Gabriel,California,United States,91776,343-555-0155,7/19/1987,Bachelors,Skilled Manual,F,S,0,2,0,0,51180,3/6/2017
28010,NULL,Justin,NULL,Long,NULL,7085 North 29th St,NULL,Oregon City,Oregon,United States,97045,694-555-0182,2/11/1962,Bachelors,Clerical,M,S,1,1,1,1,80439,3/6/2017
17214,NULL,Damien,M,Liu,NULL,8781 Valley Crest Drive,NULL,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0189,9/20/1972,High School,Clerical,M,M,1,1,1,2,80007,3/6/2017
22689,NULL,Gilbert,A,Zheng,NULL,"8, rue Pierre-Demoulin",NULL,Les Ulis,Essonne,France,91940,1 (11) 500 555-0167,4/15/1982,Partial College,Management,M,S,1,1,0,0,109173,3/6/2017
27942,NULL,Marvin,NULL,Diaz,NULL,"777, rue de Terre Neuve",NULL,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0184,6/22/1974,High School,Clerical,M,S,1,3,0,0,81928,3/6/2017
28244,NULL,Samantha,P,Davis,NULL,5972 Boxwood Dr.,NULL,Torrance,California,United States,90505,805-555-0198,5/17/1984,Bachelors,Management,F,M,1,2,0,0,103421,3/6/2017
20530,NULL,Mariah,M,Jenkins,NULL,4475 Terra Calitina,NULL,W. Linn,Oregon,United States,97068,924-555-0164,4/3/1970,High School,Skilled Manual,F,M,1,2,0,2,61496,3/6/2017
17427,NULL,Adam,J,Russell,NULL,2062 Woodruff Lane,NULL,Glendale,California,United States,91203,809-555-0150,9/18/1982,Partial College,Manual,M,M,1,1,1,2,26699,3/6/2017
22274,NULL,Adam,NULL,Chen,NULL,2489 Teakwood Drive,NULL,Tacoma,Washington,United States,98403,624-555-0118,9/18/1985,Bachelors,Management,M,S,1,1,0,0,110938,3/6/2017
23006,NULL,Seth,C,Lee,NULL,3720 Santa Maria,NULL,Downey,California,United States,90241,773-555-0124,3/26/1999,Partial College,Clerical,M,M,0,2,0,0,84550,3/6/2017
14808,NULL,Cynthia,L,Prasad,NULL,7496 Deerfield Dr.,NULL,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0197,9/20/1983,Partial High School,Manual,F,S,0,1,0,0,27076,3/6/2017
21182,NULL,Lori,NULL,Navarro,NULL,4633 Jefferson Street,NULL,Findon,South Australia,Australia,5023,1 (11) 500 555-0171,11/13/1985,Bachelors,Manual,F,M,0,0,2,2,35762,3/6/2017
27869,NULL,Shawna,K,Shan,NULL,4480 N. Lanky Lane,NULL,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0170,6/9/1996,High School,Skilled Manual,F,S,0,0,0,0,55851,3/6/2017
27160,NULL,Brandi,NULL,Vazquez,NULL,Im Himmelsweg 89,NULL,Dresden,Hessen,Germany,1071,1 (11) 500 555-0145,1/18/1998,High School,Manual,F,M,0,1,0,0,34375,3/6/2017
21192,NULL,Regina,NULL,Sai,NULL,8274 Shady Lane,NULL,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0125,8/27/1982,Bachelors,Management,F,M,1,1,0,2,107214,3/6/2017
20856,NULL,Tiffany,A,Hu,NULL,1870 Blue Ridge Dr.,NULL,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0162,7/10/1989,Partial College,Clerical,F,S,0,3,0,0,80413,3/6/2017
13464,NULL,Martha,C,Hu,NULL,6272 Maywood Ln,NULL,Beverly Hills,California,United States,90210,505-555-0153,11/8/1956,Graduate Degree,Professional,F,M,1,2,0,2,134069,3/6/2017
20716,NULL,Kristina,V,Arun,NULL,Waldstr 29,NULL,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0186,9/13/1993,Bachelors,Clerical,F,M,0,2,0,0,83343,3/6/2017
28414,NULL,Bradley,M,Luo,NULL,"560, rue des Bouchers",NULL,Metz,Moselle,France,57000,1 (11) 500 555-0161,6/20/1998,Partial College,Skilled Manual,M,S,0,2,0,0,60262,3/6/2017
25023,NULL,Carolyn,NULL,Sanz,NULL,5415 West,NULL,Burbank,California,United States,91502,111-555-0192,3/10/2000,Bachelors,Professional,F,S,0,1,0,0,130393,3/6/2017
19097,NULL,Mindy,NULL,Pal,NULL,291 Ironwood Way,NULL,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0131,7/15/1991,Bachelors,Clerical,F,S,0,2,0,0,78976,3/6/2017
20242,NULL,Christopher,M,Thomas,NULL,9650 Leisure Lane,NULL,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0137,7/7/1951,Graduate Degree,Management,M,M,1,3,1,2,105450,3/6/2017
28002,NULL,Christy,J,Kumar,NULL,9187 Mario Way,NULL,Bremerton,Washington,United States,98312,321-555-0111,2/17/1959,Graduate Degree,Professional,F,S,1,2,0,1,135259,3/6/2017
16956,NULL,Austin,J,Flores,NULL,6940 Hilltop Dr,NULL,Yakima,Washington,United States,98901,690-555-0141,1/9/1989,Bachelors,Manual,M,M,0,0,1,2,32018,3/6/2017
22207,NULL,Nancy,L,Sanchez,NULL,7267 St. Raphael Drive,NULL,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0181,1/1/1978,Graduate Degree,Management,F,S,1,2,0,0,111717,3/6/2017
18760,NULL,Morgan,M,Wood,NULL,451 Buskirk Ave.,NULL,Downey,California,United States,90241,321-555-0111,2/6/1998,Partial High School,Manual,F,M,0,1,0,0,25596,3/6/2017
11633,NULL,Thomas,NULL,Anderson,NULL,8307 Monument Blvd.,NULL,Burien,Washington,United States,98168,315-555-0121,5/26/1992,Bachelors,Professional,M,M,1,1,1,1,131954,3/6/2017
17010,NULL,Brianna,NULL,James,NULL,1880 Birchwood,NULL,San Gabriel,California,United States,91776,564-555-0115,4/27/1988,Bachelors,Skilled Manual,F,S,0,2,0,0,60847,3/6/2017
18459,NULL,Toni,NULL,Sai,NULL,5275 Whitehall Drive,NULL,Concord,California,United States,94519,449-555-0139,1/11/2000,Partial College,Skilled Manual,F,S,0,2,0,0,61739,3/6/2017
16948,NULL,Emma,NULL,Lee,NULL,1105 O St.,NULL,Shawnee,British Columbia,Canada,V8Z 4N5,329-555-0193,9/15/1990,Bachelors,Clerical,F,M,1,3,0,2,80387,3/6/2017
18944,NULL,Marcus,A,Taylor,NULL,8681 Harvard Court,NULL,N. Vancouver,British Columbia,Canada,V7L 4J4,948-555-0174,5/6/1976,High School,Skilled Manual,M,S,1,1,0,0,51197,3/6/2017
22602,NULL,Kelli,NULL,Andersen,NULL,1826 Village Road,NULL,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0131,11/5/1990,High School,Clerical,F,S,0,3,0,0,84315,3/6/2017
18446,NULL,Larry,NULL,Ramos,NULL,9521 Sun View Terr,NULL,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0112,2/18/1967,High School,Skilled Manual,M,M,1,1,1,2,58426,3/6/2017
13604,NULL,Nuan,NULL,Zheng,NULL,3964 Stony Hill Circle,NULL,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0172,9/11/1970,High School,Skilled Manual,M,M,1,1,2,2,52152,3/6/2017
15453,NULL,Isabelle,C,Barnes,NULL,4771 Kenston Dr,NULL,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0190,8/11/1978,Bachelors,Skilled Manual,F,M,1,1,0,2,59594,3/6/2017
22724,NULL,Noah,E,Evans,NULL,1640 Windmill Way,NULL,Downey,California,United States,90241,377-555-0168,2/26/1962,Bachelors,Clerical,M,M,1,3,0,3,84463,3/6/2017
12272,NULL,Justin,M,Alexander,NULL,3101 Greendell Rd,NULL,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0121,12/10/1979,Graduate Degree,Professional,M,M,1,2,0,2,132821,3/6/2017
13529,NULL,Pamela,A,Martinez,NULL,9901 Sequoia Woods Pl,NULL,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0113,6/2/1997,Partial College,Skilled Manual,F,S,0,1,0,0,62003,3/6/2017
13781,NULL,Dominique,NULL,Patel,NULL,"11, quai de l´ Iton",NULL,Paris,Seine (Paris),France,75005,1 (11) 500 555-0189,3/25/1987,Bachelors,Skilled Manual,F,M,1,0,0,1,61880,3/6/2017
22172,NULL,Cesar,C,Sara,NULL,8049 Jefferson Street,NULL,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0141,9/9/1971,High School,Clerical,M,M,1,0,1,1,82658,3/6/2017
13305,NULL,Oscar,M,Alexander,NULL,170 Minert Rd.,NULL,Puyallup,Washington,United States,98371,118-555-0112,3/25/1975,High School,Skilled Manual,M,M,1,2,1,2,53775,3/6/2017
15820,NULL,Chase,T,Ward,NULL,7179 Golden Rain,NULL,Issaquah,Washington,United States,98027,936-555-0114,10/2/2000,High School,Manual,M,M,0,0,0,0,29648,3/6/2017
21300,NULL,Kaylee,NULL,Morgan,NULL,9716 Aloe Vera Rd.,# 1,Fremont,California,United States,94536,680-555-0155,8/6/1981,Bachelors,Clerical,F,M,1,3,0,1,80714,3/6/2017
23327,NULL,Madison,NULL,Moore,NULL,841 Meadowbrook,NULL,Daly City,California,United States,94015,230-555-0155,6/3/2000,Partial College,Skilled Manual,F,S,0,2,0,0,62061,3/6/2017
21603,NULL,Seth,NULL,Barnes,NULL,6965 Lindsey Court,NULL,Bellingham,Washington,United States,98225,838-555-0195,6/20/1988,Bachelors,Skilled Manual,M,M,0,2,1,2,51933,3/6/2017
12705,NULL,Andre,H,Garcia,NULL,6064 Brodia Court,NULL,Perth,South Australia,Australia,6006,1 (11) 500 555-0151,8/10/1989,Bachelors,Skilled Manual,M,M,0,0,1,1,59519,3/6/2017
27998,NULL,Ethan,NULL,Lewis,NULL,6149 Minert Rd.,NULL,Shawnee,British Columbia,Canada,V9B 5T2,827-555-0127,2/5/1957,Graduate Degree,Management,M,S,1,1,0,1,105078,3/6/2017
17914,NULL,Phillip,NULL,Suri,NULL,8817 Cynthia Drive,NULL,Findon,South Australia,Australia,5023,1 (11) 500 555-0151,3/12/1999,Bachelors,Clerical,M,M,0,1,0,0,87350,3/6/2017
24755,NULL,Sean,F,Scott,NULL,5712 Gladstone Dr.,NULL,Oak Bay,British Columbia,Canada,V8P,162-555-0184,4/3/1978,Partial College,Clerical,M,M,1,1,0,1,87511,3/6/2017
26447,NULL,Noah,M,Russell,NULL,4321 West I St,NULL,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0157,4/20/1991,High School,Skilled Manual,M,S,0,1,0,0,52950,3/6/2017
11122,NULL,Byron,NULL,Vazquez,NULL,3187 Hackamore Lane,NULL,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0136,4/2/1980,Partial College,Manual,M,M,1,0,2,2,29770,3/6/2017
14519,NULL,Denise,S,Rana,NULL,5935 Isabel,NULL,Beaverton,Oregon,United States,97005,295-555-0142,11/19/1998,Partial College,Management,F,S,0,1,0,0,107734,3/6/2017
21943,NULL,Cindy,A,Mehta,NULL,4835 Bell Dr.,NULL,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0176,8/8/1989,Graduate Degree,Professional,F,S,1,2,0,0,128626,3/6/2017
12843,NULL,Summer,K,Smith,NULL,"15, rue de Terre Neuve",NULL,Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0117,8/2/1985,Partial College,Manual,F,S,0,0,0,0,29801,3/6/2017
25755,NULL,Jeffery,NULL,Huang,NULL,6647 McDandy St.,NULL,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0122,4/24/1988,High School,Skilled Manual,M,M,0,2,1,2,59573,3/6/2017
18890,NULL,Lauren,NULL,Blue,NULL,3127 Terrace,NULL,Redmond,Washington,United States,98052,983-555-0112,6/2/1997,Partial College,Manual,F,M,0,0,0,0,34378,3/6/2017
20880,NULL,Isabella,NULL,Washington,NULL,1960 Fernando Court,NULL,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0146,4/21/1987,High School,Clerical,F,S,0,2,0,0,80890,3/6/2017
25678,NULL,Erica,NULL,Yang,NULL,Auf Der Steige 2,NULL,Frankfurt am Main,Hamburg,Germany,60082,1 (11) 500 555-0138,11/3/1994,Partial High School,Skilled Manual,F,S,0,1,0,0,54600,3/6/2017
18766,NULL,Francisco,W,Sai,NULL,11 Sunrise Drive,NULL,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0151,1/15/1960,Partial College,Skilled Manual,M,M,1,2,0,3,58618,3/6/2017
23240,NULL,Phillip,NULL,Chapman,NULL,9038 Mt. View Avenue,NULL,Bremerton,Washington,United States,98312,632-555-0118,6/25/1994,Partial College,Manual,M,S,0,1,0,0,34499,3/6/2017
24138,NULL,Kristy,NULL,Gutierrez,NULL,9473 Camino Solano,NULL,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0116,5/6/1995,Bachelors,Clerical,F,M,0,1,0,0,83572,3/6/2017
20337,NULL,Xavier,NULL,Hall,NULL,1293 F Street,NULL,La Jolla,California,United States,92806,780-555-0196,10/7/1982,High School,Manual,M,M,1,0,1,2,30091,3/6/2017
28306,NULL,Elizabeth,K,Powell,NULL,5196 Donald Dr.,NULL,Melton,Victoria,Australia,3337,1 (11) 500 555-0145,6/1/1983,Bachelors,Manual,F,M,0,1,0,1,28226,3/6/2017
12056,NULL,Ian,NULL,Ward,NULL,3710 Via Appia,NULL,N. Vancouver,British Columbia,Canada,V7L 4J4,684-555-0115,6/15/1962,Graduate Degree,Clerical,M,M,1,1,1,2,85709,3/6/2017
27378,NULL,Samantha,B,Lee,NULL,3836 Birchbark Place,NULL,N. Vancouver,British Columbia,Canada,V7L 4J4,936-555-0162,3/19/1967,High School,Clerical,F,M,1,1,1,2,81698,3/6/2017
12430,NULL,Kaitlyn,L,Thompson,NULL,5675 Fairoaks Way,NULL,Sooke,British Columbia,Canada,V0,445-555-0190,4/1/1975,Partial College,Skilled Manual,F,M,1,2,2,2,58925,3/6/2017
28335,NULL,Rebekah,NULL,Srini,NULL,5751 San Vincente Drive,NULL,Concord,California,United States,94519,908-555-0190,9/22/2000,High School,Skilled Manual,F,M,0,1,0,0,61552,3/6/2017
19509,NULL,Nancy,NULL,Suri,NULL,Marketplatz 5292,NULL,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0119,1/19/1996,Partial College,Skilled Manual,F,S,0,1,0,0,59055,3/6/2017
19563,NULL,Robin,NULL,Moreno,NULL,7362 Arguello Blvd.,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0135,10/16/1988,Bachelors,Management,F,M,1,3,0,1,111277,3/6/2017
19322,NULL,Gerald,K,Romero,NULL,4396 Greystone Dr,NULL,London,England,United Kingdom,SW19 3RU,1 (11) 500 555-0122,4/17/1986,High School,Skilled Manual,M,S,0,1,0,0,60917,3/6/2017
20892,NULL,Henry,L,Sara,NULL,1099 C Street,NULL,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0190,7/12/1987,Bachelors,Clerical,M,M,1,1,1,2,83005,3/6/2017
21340,NULL,Adam,L,Wang,NULL,7575 Brown Dr,NULL,Spokane,Washington,United States,99202,553-555-0117,5/3/1957,Graduate Degree,Professional,M,M,1,3,1,2,138031,3/6/2017
20717,NULL,Chelsea,R,Ray,NULL,7332 Saddlewood,NULL,Oxford,England,United Kingdom,OX14 4SE,1 (11) 500 555-0179,3/6/1993,Graduate Degree,Management,F,S,0,1,0,0,108066,3/6/2017
18572,NULL,Danielle,NULL,Watson,NULL,4986 Norse Drive,NULL,Berkeley,California,United States,94704,668-555-0171,11/16/1986,Graduate Degree,Clerical,F,M,1,2,0,1,81764,3/6/2017
26550,NULL,Alex,NULL,Morris,NULL,8133 Andrews Dr.,NULL,Burien,Washington,United States,98168,552-555-0199,10/28/1997,Bachelors,Skilled Manual,M,S,0,1,0,0,62525,3/6/2017
19515,NULL,Nancy,NULL,Garcia,NULL,"872, rue Mazagran",NULL,Chatou,Yveline,France,78400,1 (11) 500 555-0150,2/17/1995,Partial College,Clerical,F,S,0,1,0,0,85339,3/6/2017
16292,NULL,Carly,L,Lal,NULL,Königstr 284,NULL,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0150,5/4/1984,Bachelors,Management,F,M,1,3,0,1,104465,3/6/2017
21807,NULL,Amanda,NULL,Campbell,NULL,9716 Holiday Hills Drive,NULL,Colma,California,United States,94014,100-555-0170,11/2/1971,Partial College,Manual,F,M,1,1,2,2,35056,3/6/2017
27954,NULL,Brenda,Q,Saunders,NULL,"87, rue des Vendangeurs",NULL,Paris,Seine (Paris),France,75002,1 (11) 500 555-0121,8/2/1971,High School,Clerical,F,S,1,2,0,0,77178,3/6/2017
14876,NULL,Nathan,NULL,Anderson,NULL,1739 Breaker Dr.,NULL,Burbank,California,United States,91502,160-555-0110,3/9/1951,Graduate Degree,Skilled Manual,M,M,1,2,0,3,62610,3/6/2017
20220,NULL,Wendy,NULL,Carlson,NULL,9507 Mountaire Drive,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0124,7/17/1989,Graduate Degree,Skilled Manual,F,S,0,0,0,0,59340,3/6/2017
13819,NULL,Max,K,Gill,NULL,"21, rue des Ecoles",NULL,Les Ulis,Essonne,France,91940,1 (11) 500 555-0196,4/1/1998,High School,Manual,M,S,0,0,0,0,28428,3/6/2017
16378,NULL,Hailey,NULL,Baker,NULL,2359 Virgil St.,NULL,Woodburn,Oregon,United States,97071,285-555-0164,3/18/1978,Graduate Degree,Manual,F,S,0,0,0,0,27427,3/6/2017
17887,NULL,Joel,C,Madan,NULL,5764 Atherton Avenue,NULL,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0127,10/20/1978,Bachelors,Professional,M,M,1,2,1,2,130967,3/6/2017
24451,NULL,Bailey,NULL,Morgan,NULL,5831 Mountain View Place,NULL,Seattle,Washington,United States,98104,367-555-0120,7/23/1969,High School,Clerical,F,M,1,2,1,2,80957,3/6/2017
27306,NULL,Tony,R,Black,NULL,"53, rue Henri Gagnon",NULL,Paris,Seine (Paris),France,75006,1 (11) 500 555-0120,8/4/1976,Partial College,Manual,M,S,0,0,0,0,26170,3/6/2017
16380,NULL,Mariah,NULL,Torres,NULL,1483 Browse Street,NULL,Shawnee,British Columbia,Canada,V9B 2C3,726-555-0143,10/24/1978,Graduate Degree,Skilled Manual,F,S,0,1,0,0,58369,3/6/2017
13792,NULL,Charles,NULL,Taylor,NULL,5241 St. Andrews Way,NULL,York,England,United Kingdom,YO15,1 (11) 500 555-0175,4/14/1985,High School,Clerical,M,S,0,3,0,0,82145,3/6/2017
15709,NULL,Chelsea,M,Prasad,NULL,"24, rue de la Centenaire",NULL,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0197,9/3/1968,Partial High School,Skilled Manual,F,M,1,0,1,2,53732,3/6/2017
15870,NULL,Zoe,NULL,Howard,NULL,5024 Valley Oak Plaza,NULL,Corvallis,Oregon,United States,97330,164-555-0174,6/2/1991,Graduate Degree,Management,F,S,0,2,0,0,103431,3/6/2017
25776,NULL,Damien,NULL,Zhou,NULL,7765 N. Canyon Rd.,NULL,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0133,5/17/1976,High School,Skilled Manual,M,M,1,2,0,2,54236,3/6/2017
19718,NULL,Taylor,NULL,Butler,NULL,249 Alexander Pl.,NULL,Milwaukie,Oregon,United States,97222,989-555-0194,5/13/1974,High School,Manual,F,M,1,1,1,2,31825,3/6/2017
12449,NULL,Dylan,J,Brown,NULL,549 Via Appia,NULL,Port Hammond,British Columbia,Canada,V6B 3P7,480-555-0194,3/9/1978,Graduate Degree,Manual,M,S,0,1,0,0,34230,3/6/2017
15771,NULL,Maria,A,Diaz,NULL,2613 West I St.,NULL,Lebanon,Oregon,United States,97355,400-555-0178,1/23/1978,Graduate Degree,Clerical,F,M,1,2,0,2,76671,3/6/2017
27629,NULL,Jose,D,Bryant,NULL,9082 Rolling Green Circle,NULL,Port Orchard,Washington,United States,98366,931-555-0117,7/22/1983,Partial College,Manual,M,M,0,0,0,1,29559,3/6/2017
11093,NULL,Aimee,A,He,NULL,1833 Olympic Drive,NULL,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0161,9/10/1987,Graduate Degree,Management,F,M,1,2,1,2,108831,3/6/2017
21641,NULL,Kaylee,NULL,Perez,NULL,1686 Lavere Way,NULL,Daly City,California,United States,94015,721-555-0185,8/23/1984,Bachelors,Professional,F,M,1,3,0,0,130349,3/6/2017
24303,NULL,Megan,A,Diaz,NULL,8791 La Cadena,NULL,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0135,12/2/1977,High School,Clerical,F,S,1,0,0,0,87324,3/6/2017
21901,NULL,Elizabeth,P,Taylor,NULL,2680 Corte Del Sol,NULL,Lake Oswego,Oregon,United States,97034,439-555-0176,5/24/1984,Partial College,Clerical,F,M,1,2,1,2,86135,3/6/2017
11016,NULL,Wyatt,L,Hill,NULL,9666 Northridge Ct.,NULL,Imperial Beach,California,United States,91932,135-555-0171,4/28/1999,Partial College,Clerical,M,M,0,1,0,0,85970,3/6/2017
